id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle,ang
298,10.000000,10.000000,0.096993,0.027778,1.000000,5,0.098168,0.000001,0.000000,0.359926,10.459242,89.652842
296,10.000000,10.000000,0.100100,0.027778,1.000000,6,0.099821,0.000001,0.000000,0.418810,15.027149,89.561186
297,10.278106,9.883837,0.094857,0.008186,1.000000,6,0.094628,0.000001,0.000000,0.088489,17.446235,89.905162
298,10.278078,9.883820,0.097822,0.008186,1.000000,6,0.097938,0.000001,0.000000,0.362015,15.998694,89.594371
299,10.000000,10.000000,0.076332,0.027778,1.000000,6,0.075281,0.000001,0.000000,0.245206,13.499904,89.711468
296,10.278106,9.883837,0.099903,0.008186,1.000000,7,0.099974,0.000001,0.000000,0.427438,16.004287,89.593175
297,10.784114,9.777351,0.094669,0.001467,1.000000,7,0.094674,0.000001,0.000000,0.115779,18.644095,89.960799
298,10.784024,9.777287,0.097918,0.001467,1.000000,7,0.098061,0.000001,0.000000,0.370094,17.050523,89.628052
296,10.784083,9.777325,0.099961,0.001467,1.000000,8,0.099883,0.000001,0.000000,0.432962,16.939855,89.614530
297,11.537736,9.717387,0.094673,0.000118,1.000000,8,0.094664,0.000001,0.000000,0.136919,19.810657,89.939830
298,11.537529,9.717229,0.098050,0.000118,1.000000,8,0.097865,0.000001,0.000000,0.373972,18.025373,89.648230
296,11.537665,9.717328,0.099889,0.000118,1.000000,9,0.099830,0.000001,0.000000,0.440717,17.852991,89.712479
297,12.462729,9.699106,0.094664,0.000004,1.000000,9,0.094704,0.000001,0.000000,0.155765,20.973054,90.013469
298,12.462605,9.699018,0.097871,0.000004,1.000000,9,0.097748,0.000001,0.000000,0.376304,19.001737,89.724182
296,12.462768,9.699130,0.099832,0.000004,1.000000,10,0.099745,0.000001,0.000000,0.445336,18.750310,89.713430
292,10.784056,9.777337,0.099200,0.001467,1.000000,6,0.098705,0.000001,0.000000,0.174910,27.173325,89.824446
293,10.783998,9.777321,0.104449,0.001467,1.000000,6,0.103769,0.000001,0.000000,0.313929,25.840753,89.909361
295,10.278051,9.883797,0.092213,0.008187,1.000000,6,0.092017,0.000001,0.000000,0.065998,27.217803,89.809566
296,13.448169,9.695813,0.099764,0.000001,1.000000,11,0.099564,0.000001,0.000000,0.447997,19.639198,89.743985
297,13.448169,9.695811,0.094696,0.000001,1.000000,11,0.094502,0.000001,0.000000,0.182343,23.242136,90.018918
298,13.448027,9.695720,0.097775,0.000001,1.000000,11,0.097252,0.000001,0.000000,0.374630,20.884396,89.755682
292,11.537604,9.717336,0.098745,0.000118,1.000000,7,0.098762,0.000001,0.000000,0.190081,28.194984,89.928724
293,11.537505,9.717305,0.103824,0.000118,1.000000,7,0.103756,0.000001,0.000000,0.322498,26.749222,89.988199
294,10.278025,9.883804,0.103940,0.008188,1.000000,7,0.103122,0.000001,0.000000,0.498276,22.832728,89.953911
295,10.784055,9.777314,0.092052,0.001467,1.000000,7,0.092062,0.000001,0.000000,0.085553,28.292339,89.915064
296,14.439446,9.694041,0.099675,0.000000,1.000000,12,0.099648,0.000001,0.000000,0.454903,20.475225,89.842880
297,14.439445,9.694033,0.094610,0.000000,1.000000,12,0.094582,0.000001,0.000000,0.197184,24.302644,90.108630
298,14.438752,9.693847,0.097544,0.000000,1.000000,12,0.097091,0.000001,0.000000,0.378179,21.741975,89.831719
292,12.462617,9.699079,0.098762,0.000004,1.000000,8,0.098820,0.000001,0.000000,0.207863,29.255673,89.944575
293,12.462503,9.699049,0.103758,0.000004,1.000000,8,0.103836,0.000001,0.000000,0.333770,27.699046,89.982088
295,11.537599,9.717291,0.092061,0.000118,1.000000,8,0.092097,0.000001,0.000000,0.107711,29.412086,89.936859
297,15.431933,9.692600,0.094602,0.000000,1.000000,13,0.094574,0.000001,0.000000,0.214385,25.373752,90.093620
298,15.430771,9.692360,0.097405,0.000000,1.000000,13,0.096978,0.000001,0.000000,0.384867,22.618283,89.824099
290,10.278106,9.883843,0.094459,0.008186,1.000000,7,0.093280,0.000001,0.000000,0.252181,26.580277,89.907583
292,13.448087,9.695806,0.098808,0.000001,1.000000,9,0.098867,0.000001,0.000000,0.227689,30.283425,89.959586
293,13.447957,9.695770,0.103819,0.000001,1.000000,9,0.103753,0.000001,0.000000,0.347030,28.586209,89.963169
295,12.462607,9.699027,0.092096,0.000004,1.000000,9,0.092149,0.000001,0.000000,0.131881,30.508452,89.951469
297,16.425081,9.691418,0.094595,0.000000,1.000000,14,0.094502,0.000001,0.000000,0.232880,26.397554,90.078644
298,16.423386,9.691065,0.097305,0.000000,1.000000,14,0.096878,0.000001,0.000000,0.393429,23.462958,89.807079
289,10.278050,9.883796,0.097857,0.008186,1.000000,8,0.096882,0.000001,0.000000,0.244848,31.556043,89.901487
290,10.784025,9.777308,0.093491,0.001467,1.000000,8,0.093225,0.000001,0.000000,0.279387,27.316767,89.897755
292,14.439448,9.694047,0.098834,0.000000,1.000000,10,0.098838,0.000001,0.000000,0.250154,31.280343,89.958706
293,14.439298,9.693996,0.103790,0.000000,1.000000,10,0.103629,0.000001,0.000000,0.362964,29.452921,89.935431
295,13.448075,9.695752,0.092137,0.000001,1.000000,10,0.092182,0.000001,0.000000,0.158719,31.589218,89.960353
296,15.431937,9.692613,0.099667,0.000000,1.000000,15,0.099417,0.000001,0.000000,0.497293,22.928654,89.873085
297,17.418749,9.690457,0.094577,0.000000,1.000000,15,0.094481,0.000001,0.000000,0.253817,27.425277,90.046785
298,17.416473,9.689968,0.097223,0.000000,1.000000,15,0.096872,0.000001,0.000000,0.404731,24.318559,89.808758
289,10.784025,9.777304,0.097056,0.001467,1.000000,9,0.096830,0.000001,0.000000,0.268934,32.402458,89.893583
290,11.537568,9.717298,0.093246,0.000118,1.000000,9,0.093187,0.000001,0.000000,0.306579,28.045580,89.877952
293,15.431837,9.692626,0.103740,0.000000,1.000000,11,0.103563,0.000001,0.000000,0.378839,30.310135,89.897726
295,14.439433,9.693989,0.092157,0.000000,1.000000,11,0.092213,0.000001,0.000000,0.185202,32.653904,89.956132
296,16.424971,9.691428,0.099608,0.000000,1.000000,16,0.099377,0.000001,0.000000,0.515489,23.714230,89.850796
297,18.412760,9.689633,0.094562,0.000000,1.000000,16,0.094376,0.000001,0.000000,0.274065,28.413326,89.998345
298,18.410021,9.689014,0.097167,0.000000,1.000000,16,0.096844,0.000001,0.000000,0.415964,25.148936,89.795812
289,11.537567,9.717289,0.096849,0.000118,1.000000,10,0.096848,0.000001,0.000000,0.289972,33.233873,89.899231
290,12.462613,9.699066,0.093189,0.000004,1.000000,10,0.093283,0.000001,0.000000,0.330695,28.772903,89.871309
293,16.424986,9.691475,0.103699,0.000000,1.000000,12,0.103522,0.000001,0.000000,0.390908,31.142492,89.878653
295,15.431986,9.692601,0.092174,0.000000,1.000000,12,0.092243,0.000001,0.000000,0.207775,33.688563,89.980067
296,17.418562,9.690472,0.099564,0.000000,1.000000,17,0.099305,0.000001,0.000000,0.529592,24.464790,89.871437
297,19.406801,9.688820,0.094537,0.000000,1.000000,17,0.094347,0.000001,0.000000,0.289640,29.389633,89.983647
298,19.404026,9.688245,0.097123,0.000000,1.000000,17,0.096810,0.000001,0.000000,0.422546,25.952988,89.820030
289,12.462571,9.699023,0.096848,0.000004,1.000000,11,0.096845,0.000001,0.000000,0.308231,34.040781,89.894012
290,13.448037,9.695765,0.093263,0.000001,1.000000,11,0.093292,0.000001,0.000000,0.351294,29.465934,89.848122
295,16.425144,9.691429,0.092190,0.000000,1.000000,13,0.092217,0.000001,0.000000,0.227729,34.686180,89.979430
296,18.412199,9.689511,0.099522,0.000000,1.000000,18,0.099095,0.000001,0.000000,0.541365,25.170069,89.863684
297,20.401157,9.688137,0.094513,0.000000,1.000000,18,0.094293,0.000001,0.000000,0.303311,30.336710,89.948265
298,20.398153,9.687509,0.097085,0.000000,1.000000,18,0.096867,0.000001,0.000000,0.428099,26.751525,89.808225
290,14.439390,9.693999,0.093276,0.000000,1.000000,12,0.093281,0.000001,0.000000,0.365740,30.143943,89.807625
295,17.418818,9.690466,0.092195,0.000000,1.000000,14,0.092192,0.000001,0.000000,0.243183,35.664485,89.973950
296,19.405931,9.688684,0.099464,0.000000,1.000000,19,0.099067,0.000001,0.000000,0.548336,25.887021,89.819985
297,21.395691,9.687530,0.094490,0.000000,1.000000,19,0.094223,0.000001,0.000000,0.313777,31.254359,89.876729
298,21.392675,9.686896,0.097062,0.000000,1.000000,19,0.096899,0.000001,0.000000,0.431847,27.520817,89.773016
290,15.431933,9.692600,0.093277,0.000000,1.000000,13,0.093259,0.000001,0.000000,0.375713,30.791822,89.763842
293,17.418570,9.690494,0.103665,0.000000,1.000000,15,0.103512,0.000001,0.000000,0.413749,33.520883,89.728062
295,18.412928,9.689683,0.092195,0.000000,1.000000,15,0.092127,0.000001,0.000000,0.255075,36.602969,89.942192
296,20.399889,9.687923,0.099415,0.000000,1.000000,20,0.099065,0.000001,0.000000,0.551828,26.582007,89.788644
297,22.390368,9.686991,0.094464,0.000000,1.000000,20,0.094182,0.000001,0.000000,0.321547,32.155966,89.829761
298,22.387512,9.686388,0.097046,0.000000,1.000000,20,0.096885,0.000001,0.000000,0.433794,28.263530,89.754291
289,13.447985,9.695709,0.096846,0.000001,1.000000,14,0.096840,0.000001,0.000000,0.332625,36.329407,89.809420
289,14.439325,9.693933,0.096843,0.000000,1.000000,15,0.096850,0.000001,0.000000,0.331566,37.051055,89.788308
290,16.425154,9.691458,0.093273,0.000000,1.000000,15,0.093344,0.000001,0.000000,0.370606,32.049017,89.710559
295,19.406973,9.688842,0.092186,0.000000,1.000000,17,0.092117,0.000001,0.000000,0.263244,38.438693,89.927449
296,21.394300,9.687323,0.099378,0.000000,1.000000,22,0.099349,0.000001,0.000000,0.543163,27.954246,89.748803
289,15.431859,9.692533,0.096845,0.000000,1.000000,16,0.096903,0.000001,0.000000,0.331420,37.761836,89.762323
290,17.418665,9.690408,0.093286,0.000000,1.000000,16,0.093384,0.000001,0.000000,0.367517,32.649355,89.678886
295,20.401569,9.688242,0.092177,0.000000,1.000000,18,0.092078,0.000001,0.000000,0.267139,39.318941,89.907603
317,10.000000,10.000000,0.076826,0.027778,1.000000,6,0.075939,0.000001,0.000000,0.381795,10.579519,89.244847
295,21.396269,9.687678,0.092167,0.000000,1.000000,19,0.092050,0.000001,0.000000,0.270332,40.190566,89.918628
296,22.389187,9.686820,0.099375,0.000000,1.000000,24,0.099363,0.000001,0.000000,0.535674,29.225769,89.764153
315,10.000000,10.000000,0.071699,0.027778,1.000000,7,0.072384,0.000001,0.000000,0.661449,10.177993,89.332987
289,16.424995,9.691346,0.096859,0.000000,1.000000,18,0.096818,0.000001,0.000000,0.328425,39.105953,89.764981
295,22.390978,9.687110,0.092155,0.000000,1.000000,20,0.092002,0.000001,0.000000,0.270906,41.033805,89.888818
304,10.000000,10.000000,0.076373,0.027778,1.000000,8,0.077833,0.000001,0.000000,0.704360,11.833020,89.086441
317,10.278106,9.883842,0.076200,0.008186,1.000000,8,0.075853,0.000001,0.000000,0.382903,12.770263,89.382956
289,17.418566,9.690326,0.096851,0.000000,1.000000,19,0.096782,0.000001,0.000000,0.324111,39.734944,89.776272
290,18.412663,9.689576,0.093302,0.000000,1.000000,19,0.093331,0.000001,0.000000,0.352533,34.337896,89.685998
304,10.278079,9.883826,0.077403,0.008187,1.000000,9,0.077821,0.000001,0.000000,0.673695,12.781892,89.174687
315,10.278106,9.883840,0.072182,0.008186,1.000000,9,0.072247,0.000001,0.000000,0.606840,11.996365,89.385450
290,19.406982,9.688866,0.093306,0.000000,1.000000,20,0.093239,0.000001,0.000000,0.339079,34.895542,89.704878
304,10.784056,9.777327,0.077746,0.001467,1.000000,10,0.077756,0.000001,0.000000,0.643743,13.768192,89.209544
317,10.784085,9.777337,0.075915,0.001467,1.000000,10,0.075709,0.000001,0.000000,0.366219,14.922525,89.545561
290,20.401587,9.688272,0.093298,0.000000,1.000000,21,0.093217,0.000001,0.000000,0.329469,35.369120,89.704688
304,11.537601,9.717306,0.077755,0.000118,1.000000,11,0.077807,0.000001,0.000000,0.613698,14.633693,89.218819
315,10.784114,9.777356,0.072235,0.001467,1.000000,11,0.072168,0.000001,0.000000,0.557500,13.759844,89.412781
317,11.537599,9.717288,0.075725,0.000118,1.000000,11,0.075719,0.000001,0.000000,0.353366,15.889847,89.543343
290,21.396017,9.687586,0.093289,0.000000,1.000000,22,0.093258,0.000001,0.000000,0.323379,35.873026,89.693727
317,12.462687,9.699081,0.075719,0.000004,1.000000,12,0.075648,0.000001,0.000000,0.346267,16.888544,89.554212
318,10.000000,10.000000,0.069027,0.027778,1.000000,6,0.070203,0.000001,0.000000,0.165505,10.277562,89.697084
290,22.390835,9.687057,0.093286,0.000000,1.000000,23,0.093218,0.000001,0.000000,0.318294,36.352818,89.708907
303,10.000000,10.000000,0.065462,0.027778,1.000000,13,0.066215,0.000001,0.000000,0.906055,11.450316,89.524661
304,12.462569,9.699011,0.077805,0.000004,1.000000,13,0.077767,0.000001,0.000000,0.568813,16.402192,89.298535
315,11.537703,9.717364,0.072173,0.000118,1.000000,13,0.072111,0.000001,0.000000,0.515161,15.463370,89.422580
317,13.448075,9.695752,0.075663,0.000001,1.000000,13,0.075583,0.000001,0.000000,0.339163,17.864223,89.579065
318,10.278078,9.883820,0.069857,0.008186,1.000000,7,0.070234,0.000001,0.000000,0.171702,11.357944,89.739380
303,10.278106,9.883840,0.065993,0.008186,1.000000,14,0.066134,0.000001,0.000000,0.855558,12.031818,89.542150
304,13.448029,9.695728,0.077776,0.000001,1.000000,14,0.077718,0.000001,0.000000,0.544443,17.244024,89.323133
317,14.439380,9.693958,0.075628,0.000000,1.000000,14,0.075574,0.000001,0.000000,0.328172,18.829320,89.585718
319,10.000000,10.000000,0.071379,0.027778,1.000000,8,0.071819,0.000001,0.000000,0.630218,11.153830,89.630881
320,10.000000,10.000000,0.064830,0.027778,1.000000,8,0.065206,0.000001,0.000000,0.235651,11.110215,89.480125
303,10.784083,9.777331,0.066109,0.001467,1.000000,15,0.066073,0.000001,0.000000,0.818284,12.608585,89.569785
317,15.431921,9.692564,0.075611,0.000000,1.000000,15,0.075542,0.000001,0.000000,0.325348,19.772348,89.603804
318,10.784085,9.777342,0.070166,0.001467,1.000000,9,0.070189,0.000001,0.000000,0.177804,13.454170,89.735850
319,10.278106,9.883837,0.071690,0.008186,1.000000,9,0.071825,0.000001,0.000000,0.602372,12.053033,89.653173
320,10.278050,9.883786,0.065095,0.008186,1.000000,9,0.065184,0.000001,0.000000,0.236407,12.031588,89.515751
304,14.439380,9.693963,0.077750,0.000000,1.000000,16,0.077713,0.000001,0.000000,0.523806,18.899368,89.367729
317,16.425070,9.691385,0.075595,0.000000,1.000000,16,0.075508,0.000001,0.000000,0.330544,20.702218,89.620198
318,11.537668,9.717352,0.070188,0.000118,1.000000,10,0.070174,0.000001,0.000000,0.196782,14.485858,89.752127
320,10.784053,9.777296,0.065168,0.001467,1.000000,10,0.065118,0.000001,0.000000,0.251594,12.935696,89.528202
326,10.000000,10.000000,0.064225,0.027778,1.000000,7,0.063639,0.000001,0.000000,0.021878,10.501118,89.818634
303,11.537632,9.717306,0.066076,0.000118,1.000000,17,0.065919,0.000001,0.000000,0.772471,13.736748,89.617550
304,15.431921,9.692566,0.077739,0.000000,1.000000,17,0.077680,0.000001,0.000000,0.526610,19.704441,89.413740
315,12.462729,9.699109,0.072113,0.000004,1.000000,17,0.072076,0.000001,0.000000,0.471098,18.662328,89.459782
316,10.000000,10.000000,0.061545,0.027778,1.000000,17,0.062888,0.000001,0.000000,1.120688,10.780668,89.616016
317,17.418736,9.690422,0.075578,0.000000,1.000000,17,0.075409,0.000001,0.000000,0.343787,21.605636,89.662578
318,12.462649,9.699066,0.070175,0.000004,1.000000,11,0.070121,0.000001,0.000000,0.225933,15.501335,89.804627
319,10.784114,9.777351,0.071800,0.001467,1.000000,11,0.071674,0.000001,0.000000,0.597112,13.788736,89.707933
320,11.537596,9.717264,0.065122,0.000118,1.000000,11,0.064991,0.000001,0.000000,0.280310,13.816494,89.594257
326,10.278106,9.883840,0.063811,0.008186,1.000000,8,0.063642,0.000001,0.000000,0.076013,11.501469,89.889634
327,10.000000,10.000000,0.054478,0.027778,1.000000,8,0.054655,0.000001,0.000000,0.125591,10.038941,89.915584
303,12.462687,9.699077,0.065924,0.000004,1.000000,18,0.065990,0.000001,0.000000,0.782799,14.292585,89.612940
315,13.448123,9.695783,0.072084,0.000001,1.000000,18,0.072149,0.000001,0.000000,0.493164,19.428076,89.464429
316,10.278079,9.883822,0.062492,0.008187,1.000000,18,0.062919,0.000001,0.000000,1.118718,11.211801,89.612675
317,18.412563,9.689522,0.075551,0.000000,1.000000,18,0.075358,0.000001,0.000000,0.372030,22.478808,89.662723
318,13.448030,9.695732,0.070133,0.000001,1.000000,12,0.070150,0.000001,0.000000,0.273432,16.495602,89.778722
319,11.537632,9.717301,0.071684,0.000118,1.000000,12,0.071684,0.000001,0.000000,0.624159,14.623498,89.702076
327,10.278078,9.883810,0.054603,0.008186,1.000000,9,0.054671,0.000001,0.000000,0.031451,10.901338,89.824781
318,14.439435,9.694000,0.070140,0.000000,1.000000,13,0.070239,0.000001,0.000000,0.323676,17.491334,89.734059
319,12.462686,9.699066,0.071684,0.000004,1.000000,13,0.071718,0.000001,0.000000,0.656376,15.446319,89.669484
321,10.000000,10.000000,0.058297,0.027778,1.000000,13,0.058390,0.000001,0.000000,0.883551,10.377583,89.590240
326,10.784114,9.777356,0.063673,0.001467,1.000000,10,0.063864,0.000001,0.000000,0.223319,13.473284,89.775539
327,10.784023,9.777269,0.054659,0.001467,1.000000,10,0.054684,0.000001,0.000000,0.061323,11.757121,89.699511
303,13.448169,9.695813,0.065976,0.000001,1.000000,20,0.066262,0.000001,0.000000,0.792855,15.392617,89.581875
304,16.425070,9.691385,0.077725,0.000000,1.000000,20,0.077842,0.000001,0.000000,0.580545,21.995112,89.405970
315,14.439489,9.694029,0.072113,0.000000,1.000000,20,0.072236,0.000001,0.000000,0.528013,20.902059,89.439342
316,10.784024,9.777293,0.062843,0.001467,1.000000,20,0.062996,0.000001,0.000000,1.104591,12.047121,89.573839
317,19.406469,9.688643,0.075525,0.000000,1.000000,20,0.075323,0.000001,0.000000,0.420280,24.186752,89.593156
318,15.431928,9.692582,0.070171,0.000000,1.000000,14,0.070228,0.000001,0.000000,0.351557,18.447951,89.644361
319,13.448166,9.695799,0.071711,0.000001,1.000000,14,0.071801,0.000001,0.000000,0.668528,16.256452,89.579686
321,10.278106,9.883837,0.058363,0.008186,1.000000,14,0.058484,0.000001,0.000000,0.899083,10.921117,89.497682
326,11.537667,9.717337,0.063849,0.000118,1.000000,11,0.063864,0.000001,0.000000,0.266808,14.424897,89.635085
327,11.537596,9.717262,0.054682,0.000118,1.000000,11,0.054737,0.000001,0.000000,0.119940,12.617797,89.531054
303,14.439350,9.694022,0.066102,0.000000,1.000000,21,0.066247,0.000001,0.000000,0.760854,15.888053,89.574726
304,17.418570,9.690337,0.077747,0.000000,1.000000,21,0.077807,0.000001,0.000000,0.565704,22.690460,89.393166
315,15.432056,9.692663,0.072150,0.000000,1.000000,21,0.072224,0.000001,0.000000,0.511710,21.591599,89.426485
316,11.537599,9.717298,0.062984,0.000118,1.000000,21,0.063053,0.000001,0.000000,1.056835,12.441197,89.576845
317,20.400782,9.687942,0.075500,0.000000,1.000000,21,0.075318,0.000001,0.000000,0.412518,25.004997,89.548402
318,16.425076,9.691401,0.070184,0.000000,1.000000,15,0.070122,0.000001,0.000000,0.345315,19.358719,89.578594
321,10.784083,9.777325,0.058462,0.001467,1.000000,15,0.058559,0.000001,0.000000,0.868043,11.441632,89.401645
326,12.462687,9.699080,0.063863,0.000004,1.000000,12,0.063913,0.000001,0.000000,0.264683,15.369702,89.502089
303,15.431833,9.692611,0.066147,0.000000,1.000000,22,0.066222,0.000001,0.000000,0.731884,16.405079,89.598782
304,18.412359,9.689392,0.077757,0.000000,1.000000,22,0.077812,0.000001,0.000000,0.545146,23.413213,89.421184
316,12.462649,9.699066,0.063051,0.000004,1.000000,22,0.063027,0.000001,0.000000,1.017216,12.848774,89.602564
317,21.395386,9.687351,0.075481,0.000000,1.000000,22,0.075250,0.000001,0.000000,0.397184,25.821015,89.575550
321,11.537665,9.717328,0.058551,0.000118,1.000000,16,0.058542,0.000001,0.000000,0.809031,11.950168,89.449036
326,13.448121,9.695778,0.063902,0.000001,1.000000,13,0.063912,0.000001,0.000000,0.245278,16.310779,89.545683
327,12.462642,9.699022,0.054735,0.000004,1.000000,13,0.054649,0.000001,0.000000,0.106775,14.277576,89.336838
330,10.000000,10.000000,0.062190,0.027778,1.000000,7,0.061495,0.000001,0.000000,0.213315,10.179933,89.357383
303,16.425041,9.691465,0.066164,0.000000,1.000000,23,0.066190,0.000001,0.000000,0.717030,16.919513,89.638967
